@RELATION user-hierarchy

@ATTRIBUTE user STRING
@ATTRIBUTE continent STRING
@ATTRIBUTE country STRING
@ATTRIBUTE city STRING

@DATA
190701783,Europe,United Kingdom,London
293998485,Europe,Netherlands,Hoofddorp
21041605,Europe,United Kingdom,Sheffield
1344636650,Europe,France,Ozoir-la-Ferri猫re
16263148,Europe,France,Paris
17645718,Europe,Netherlands,Amsterdam
382306114,Europe,United Kingdom,London
78936957,Europe,United Kingdom,London
14724354,Europe,United Kingdom,Greater London
776662046,Europe,France,Paris
267417923,Europe,United Kingdom,Corringham
3702391,Asia,Japan,Chiyoda
18921576,Europe,Netherlands,Enschede
3293211,Europe,Netherlands,Amsterdam
116999307,Europe,United Kingdom,London
16708291,Europe,Germany,Bremen
269026000,Europe,Italy,Rome
1976696029,Europe,France,Menton
12054842,Europe,France,Paris
22557489,Europe,United Kingdom,Greater London
1390024674,Europe,France,Cr锟絫eil
205857662,Europe,United Kingdom,London
82932655,Europe,Germany,Leipzig
453023509,Europe,United Kingdom,Romford
7952902,Europe,Netherlands,Amsterdam
120879927,Europe,France,Osny
30658388,Europe,United Kingdom,Slough
55956189,Europe,United Kingdom,Manchester
16734566,Europe,United Kingdom,Greater London
263716888,Europe,United Kingdom,Fulbourn
86562094,Europe,Turkey,Izmir
72498236,Asia,South Korea,Seoul
106478474,Europe,United Kingdom,London
1527600301,Europe,France,Paris
261293346,Europe,France,Saint-Hilaire Allier
28962397,Europe,United Kingdom,Liverpool
180686225,Europe,United Kingdom,Greater London
8492832,Europe,Netherlands,Amsterdam
608287291,Europe,France,Paris
173099395,Europe,United Kingdom,London
1169629897,Europe,France,Paris
2361073822,Europe,United Kingdom,Woodford
25035516,Europe,United Kingdom,Leeds
193009670,Europe,United Kingdom,London
626690394,Europe,France,Laxou
44342494,Europe,France,Paris
267234152,Europe,United Kingdom,London
189068718,Europe,France,Paris
560660374,Asia,Israel,Bat Yam
137759145,America,Trinidad and Tobago,San Fernando
403898809,Europe,Italy,Rome
30697978,Europe,United Kingdom,London
25000880,Europe,France,Paris
384850349,Europe,United Kingdom,Greater London
377563312,Europe,Russia,Saint Petersburg
168162371,Europe,United Kingdom,London
39958385,Europe,France,Paris
7658862,Europe,France,Paris
237475554,Europe,United Kingdom,Hayes
198842320,Europe,United Kingdom,Greater London
237737098,Europe,France,Quessoy
1359002239,Europe,France,Paris
20777388,Europe,United Kingdom,Manchester
36169773,America,Mexico,Mexico City
19074191,Europe,United Kingdom,London
1866829339,Europe,France,Paris
1098431768,Europe,France,Paris
112271663,Europe,France,Paris
276652420,Europe,France,Paris
20044018,Europe,United Kingdom,Newport Pagnell
15502296,Europe,France,Paris
48388866,Europe,United Kingdom,Glasgow
923070254,Europe,France,Paris
250672963,Europe,Netherlands,Zeewolde
58065825,Europe,United Kingdom,London
39235297,Europe,United Kingdom,London
45680142,Oceania,Australia,Perth
51169960,Europe,United Kingdom,Greater London
6138052,Europe,Italy,Roma
35559734,Europe,United Kingdom,London
142399321,Europe,Italy,Stiava
76500337,Europe,France,Paris
14775921,Europe,United Kingdom,London
20071647,Europe,United Kingdom,Mitcham
221759676,Europe,United Kingdom,Greater London
140789934,Europe,France,Paris
36637248,Europe,United Kingdom,London
104541309,Europe,United Kingdom,London
351001423,Europe,United Kingdom,Greater London
96532505,Europe,France,Paris
159063842,Europe,United Kingdom,London
34209401,Asia,Philippines,Quezon City
16358161,Europe,United Kingdom,London
56559272,Europe,Netherlands,Katlijk
493177857,Europe,France,Paris
1452133272,Europe,France,Paris
800311466,Europe,France,Paris
781252194,Europe,France,Gennevilliers
1491165600,Europe,France,Paris
82463,Europe,United Kingdom,London
2214194539,America,United States,Bethesda
254230763,Europe,United Kingdom,London
285483165,Asia,United Arab Emirates,Dubai
19550972,Europe,United Kingdom,London
190616681,Europe,Russia,Khimki
509429545,Europe,France,Chelles
1481548573,Europe,France,Paris
115990569,Europe,Netherlands,Groningen
299929644,Europe,United Kingdom,London
26757529,Europe,United Kingdom,Greater London
94172828,Europe,United Kingdom,Woodbridge
254706104,Europe,France,Paris
17223765,Europe,United Kingdom,Portsmouth
14504663,America,Brazil,S锟給 Paulo
44824559,Europe,Czech Republic,Prague
21851307,Europe,United Kingdom,Greater London
204039689,Europe,United Kingdom,London
2182051728,Europe,United Kingdom,Greater London
878324299,Europe,France,Paris
2347359182,Europe,France,Paris
22184490,Europe,United Kingdom,London
1344575239,Europe,United Kingdom,Cardiff
1542999014,Europe,France,Paris
27104798,Europe,United Kingdom,Romford
20619326,Europe,United Kingdom,London
413382830,Europe,France,Paris
107129452,Europe,Russia,Krasnodar
20369170,Europe,United Kingdom,London
76779553,Europe,Netherlands,Amsterdam
20922321,Europe,United Kingdom,London
999571608,Europe,France,Saint-Andr锟�-de-Sangonis
149096415,Europe,United Kingdom,London
82164959,Europe,Netherlands,Amsterdam
183743688,Europe,Netherlands,Amsterdam
323911025,Europe,United Kingdom,London
395245631,Europe,France,Paris
57389820,Europe,United Kingdom,Greater London
919144423,Europe,United Kingdom,London
1917408162,Europe,France,Baillet-en-France
134586289,Europe,United Kingdom,Newcastle upon Tyne
1885627435,Europe,France,Avignon
165770666,Europe,Netherlands,Amsterdam
40483131,Europe,France,Paris
37626306,Europe,United Kingdom,Greater London
277056125,Africa,Libya,Benghazi
242011650,Europe,United Kingdom,London
135110066,Europe,United Kingdom,London
202995426,Europe,Netherlands,Amsterdam
20551972,Europe,United Kingdom,London
104517665,Europe,France,Paris
302028116,Europe,United Kingdom,Greater London
37168120,Europe,United Kingdom,London
128696156,Europe,United Kingdom,Greater London
10634462,Europe,United Kingdom,London
297413564,Europe,United Kingdom,Greater London
372993152,Europe,France,Garches
248764479,Europe,United Kingdom,Greater London
1964569657,Europe,United Kingdom,Hayes
23463571,Europe,United Kingdom,London
64216668,America,Brazil,Porto Alegre
20143933,Europe,United Kingdom,Greater London
21682000,Europe,United Kingdom,London
200260727,Europe,United Kingdom,Stanford-le-Hope
2166908091,Europe,France,Paris
2285744360,Europe,United Kingdom,Greater London
35835579,Europe,United Kingdom,Sheffield
176951659,Europe,United Kingdom,London
2311919264,Europe,United Kingdom,Greater London
213521433,Europe,France,Paris
376130148,Europe,United Kingdom,Greater London
87961712,Europe,United Kingdom,London
6117952,Europe,Netherlands,Zeist
78573173,Europe,United Kingdom,Greater London
36784785,Europe,United Kingdom,Greater London
193625900,Europe,United Kingdom,Dorking
254707359,Europe,United Kingdom,London
2310789290,Europe,Netherlands,Amsterdam
861947809,Europe,France,Arcueil
125097167,Europe,France,Paris
238940443,Europe,United Kingdom,Greater London
98191005,Europe,United Kingdom,London
53651871,Europe,United Kingdom,Greater London
253106474,Europe,France,Paris
368914978,Europe,Italy,Rome
159296990,Europe,United Kingdom,Greater London
281214239,Europe,France,Paris
258077839,Europe,United Kingdom,London
1641641412,Europe,United Kingdom,Swansea
186071095,Europe,Turkey,Eskisehir
271526282,Europe,Netherlands,Beverwijk
179584350,Europe,United Kingdom,London
322589606,Europe,Netherlands,Zoetermeer
835767932,Europe,France,Levallois-Perret
2250940615,Europe,United Kingdom,Essex
2184804116,Europe,United Kingdom,London
158462510,Europe,United Kingdom,London
22390465,Europe,United Kingdom,London
2320850719,Europe,France,Paris
215423081,Europe,United Kingdom,Reading
186132333,Europe,United Kingdom,London
2228502566,Europe,United Kingdom,Greater London
18017029,Europe,United Kingdom,Derbyshire
943678746,Europe,United Kingdom,Acre
529833870,Europe,France,Paris
859607972,Europe,France,Garches
2161180421,Europe,France,Paris
23993958,Europe,United Kingdom,London
121784704,Europe,France,Paris
349545209,America,United States,Brookville
531486853,Europe,France,Sebourg
856095187,Europe,France,Paris
23197288,Asia,United Arab Emirates,Dubai
1122425372,Asia,Kuwait,Mubarak Al Kabeer
800672850,Europe,France,Paris
181935444,Europe,Netherlands,Amsterdam
163402935,Europe,France,Paris
93971403,Europe,United Kingdom,London
105422399,Europe,Italy,Roma
42600315,Europe,United Kingdom,London
63110814,Europe,United Kingdom,London
228828215,Europe,United Kingdom,Greater London
21177568,Europe,Netherlands,Veldhoven
1031430632,Europe,France,Paris
22390485,Europe,United Kingdom,Merseyside
233010548,America,United States,New York
6128662,Europe,France,Buc
314899995,Europe,France,Paris
91356636,America,United States,Atlanta
823334964,Europe,United Kingdom,Greater London
131505969,Europe,United Kingdom,Nottingham
18561913,Europe,United Kingdom,London
314800394,Europe,Turkey,Alanya
2239959097,America,Brazil,Pelotas
471674874,Europe,United Kingdom,London
851201977,Europe,Spain,Barcelona
101777886,Europe,United Kingdom,London
25118324,Europe,Italy,Malo
376978550,Europe,United Kingdom,Greater London
270960457,Europe,France,Cr茅teil
14966501,America,United States,Dallas
19812213,Europe,United Kingdom,Wiltshire
54547159,Europe,Netherlands,Amsterdam
113112097,Europe,United Kingdom,Birmingham
328203,Europe,United Kingdom,London
250148591,Europe,France,Paris
224922381,Europe,France,Paris
236633711,Africa,Panama,Panama
524740531,Europe,France,Paris
46229496,Europe,United Kingdom,Greater London
153939663,Europe,Netherlands,Amsterdam
440254240,Europe,Austria,Vienna
42588169,Europe,Netherlands,Amsterdam
226107231,Asia,South Korea,Seoul
586918881,Europe,France,Paris
126449667,Europe,United Kingdom,London
769622209,Europe,France,Paris
100974795,Asia,Japan,Omachi
91951772,Europe,France,Paris
271149258,Europe,United Kingdom,Willingham
306686182,Europe,France,Garches
15686977,Europe,France,Paris
831799591,Europe,France,Les Pavillons-sous-Bois
1010873437,Europe,France,Paris
385977088,Europe,Italy,Rome
20848106,Europe,United Kingdom,London
21054818,Europe,Netherlands,Amsterdam
137772208,Europe,France,Drancy
303148246,Europe,United Kingdom,Bexley
61594306,Europe,France,Paris
350787413,Europe,Netherlands,Veenendaal
29321562,Europe,United Kingdom,Greater London
24013824,Europe,United Kingdom,London
835727078,Europe,France,Paris
22147351,Europe,France,Paris
564049077,America,United States,New York
25323314,Europe,Italy,Roma
490808039,Europe,United Kingdom,Sunderland
41743265,Europe,Netherlands,Amsterdam
22826668,America,United States,New York
439145192,Europe,United Kingdom,London
165479342,Europe,Italy,Novara
187182254,Europe,United Kingdom,London
426112474,Europe,United Kingdom,Solihull
42526060,Europe,United Kingdom,London
29175089,Europe,Italy,Firenze
232598020,Europe,France,Tours
91285767,Europe,France,Saint-Jean-de-Braye
217538268,Europe,Netherlands,Amsterdam
50811733,Europe,United Kingdom,London
128311764,Europe,United Kingdom,London
22148696,Europe,United Kingdom,London
1478186274,Europe,France,Paris
384281369,Europe,United Kingdom,Chelmsford
137892034,Europe,United Kingdom,London
206297051,Europe,United Kingdom,London
248134615,Europe,United Kingdom,London
68509947,Europe,France,Paris
149048761,Europe,Netherlands,Enschede
327878171,Europe,United Kingdom,London
92932256,Europe,United Kingdom,Brighton
18322980,Europe,United Kingdom,London
717014803,Europe,United Kingdom,Poulton-le-Fylde
2309808150,Europe,United Kingdom,Greater London
1107032605,Europe,Netherlands,Amsterdam
23664270,America,United States,New York
86540609,Europe,United Kingdom,Stanford-le-Hope
401329430,Europe,United Kingdom,Greater London
23604631,Europe,United Kingdom,Bexley
39574605,Europe,United Kingdom,Greater London
382007033,Europe,United Kingdom,Ilford
49927386,Europe,Italy,Turin
94111807,Europe,United Kingdom,London
1320574388,Europe,Italy,Rome
117783144,Europe,Italy,Milan
342025377,Europe,United Kingdom,London
2272242059,Europe,Italy,Rome
75481052,Asia,Kuwait,Messila
107367156,Europe,United Kingdom,London
26073581,Europe,France,Paris
16865022,Europe,United Kingdom,Greater London
37758747,Europe,United Kingdom,London
137304416,Europe,United Kingdom,Greater London
27721194,Asia,Azerbaijan,Baku
233551010,Europe,France,Paris
724685952,Europe,United Kingdom,Greater London
327387143,Europe,Norway,R酶yken Municipality
154689910,Europe,United Kingdom,Woodford
38202831,America,Brazil,Niteroi
17681352,Europe,United Kingdom,London
561365015,Europe,France,Paris
235982737,Europe,Italy,Roma
1035603416,Europe,France,Paris
23440860,Europe,United Kingdom,London
111973394,Europe,United Kingdom,Greater London
126736690,Europe,France,Paris
865975015,Europe,France,Paris
20441637,Europe,United Kingdom,Greater London
516469323,Europe,Italy,Latina
19499040,Europe,United Kingdom,Stanford-le-Hope
19525908,Europe,Sweden,Gothenburg
18823326,Europe,United Kingdom,London
112691179,Europe,Italy,Camogli
86192831,America,United States,West Orange
14361715,Europe,Italy,Rome
139346130,Europe,France,Paris
404771148,Europe,France,Paris
36385355,Europe,Netherlands,Amsterdam
24811632,Europe,United Kingdom,Greater London
371813354,Europe,France,Paris
88155934,Europe,United Kingdom,Greater London
18728765,Europe,France,Paris
290494420,Europe,Italy,Rome
340281017,Europe,United Kingdom,Stanford-le-Hope
19284588,Europe,United Kingdom,Greater London
1364757504,Europe,Italy,Rome
15719504,Asia,Japan,Ky艒to-shi
36698270,Europe,United Kingdom,London
129204816,Europe,United Kingdom,London
1212715254,Europe,France,Paris
294670731,Europe,France,Paris
95016894,Europe,Netherlands,Amsterdam
1546740853,Europe,France,Paris
269741134,Europe,United Kingdom,Ilford
1195011,Europe,United Kingdom,London
14322145,Europe,United Kingdom,London
413318212,Europe,France,Chelles
100781649,Europe,Turkey,脟ankaya
1663399861,Europe,United Kingdom,Swindon
237740521,Europe,United Kingdom,London
362788039,Europe,Belgium,Brussels
791797975,Europe,France,Paris
16951571,America,Canada,Toronto
9221752,Europe,United Kingdom,Northampton
216773240,Europe,United Kingdom,Greater Manchester
102210440,Europe,France,Boulogne-Billancourt
94944104,America,Chile,Santiago
317280803,Europe,France,Paris
19368757,Europe,United Kingdom,London
151242346,Europe,Netherlands,Amsterdam
28561363,Europe,United Kingdom,London
18679455,Europe,France,Montreuil
82499183,Asia,Malaysia,Subang Jaya
270591876,Europe,France,Paris
227469458,Europe,United Kingdom,Greater London
278657102,Europe,United Kingdom,Greater London
205274039,Europe,France,Vaur茅al
100210544,Europe,United Kingdom,London
212539919,Europe,France,Paris
247790220,Europe,France,Paris
334282050,Europe,United Kingdom,Greater London
99445931,Europe,France,Paris
32611581,Europe,France,Saint-Ouen
90856987,Europe,France,Les Pavillons-sous-Bois
52718193,Europe,United Kingdom,London
1409788129,Europe,France,Paris
15156391,Europe,Italy,Rome
229783431,Europe,Italy,Albano Laziale
43175695,Asia,Thailand,Bangkok
171008764,Europe,France,Les Pavillons-sous-Bois
15183948,Europe,United Kingdom,London
25906700,Europe,United Kingdom,Greater London
555274420,Europe,United Kingdom,London
192864434,Europe,United Kingdom,London
318031271,Europe,United Kingdom,Birmingham
165480397,Europe,France,Paris
2359904413,Europe,United Kingdom,Greater London
628750601,Europe,France,Lyon
487940445,Europe,France,Paris
83448873,Europe,United Kingdom,Cardiff
109052480,Europe,France,Paris
401402582,Europe,United Kingdom,Greater London
1103095272,Europe,United Kingdom,London
166253756,Europe,France,Paris
78973729,Europe,United Kingdom,Mattishall
402006682,Europe,United Kingdom,Greater London
23519435,Europe,United Kingdom,London
81655393,America,Mexico,Ciudad de M茅xico
140048325,Europe,Netherlands,Zaandam
368079887,Europe,United Kingdom,London
54523114,Europe,United Kingdom,Willingham
2253403446,Europe,United Kingdom,Greater London
20682432,Europe,United Kingdom,London
27223152,Europe,Italy,Rome
142108401,America,United States,New York
18654194,Europe,Netherlands,Amsterdam
17987801,Europe,France,Paris
277236041,Europe,Netherlands,Amsterdam
123358802,Europe,United Kingdom,London
101499754,Europe,France,Paris
28598725,Europe,United Kingdom,Enfield
130471753,Europe,Netherlands,Hoorn
17368620,Europe,Turkey,Istanbul
386436243,Europe,United Kingdom,Greater London
